time,generation biomass,generation hydro water reservoir,generation fossil hard coal,generation nuclear,generation solar
2015-01-15 06:00:00+00:00,493.0,1230.0,6129.0,7099.0,33.0
2015-01-15 07:00:00+00:00,505.0,2650.0,6488.0,7073.0,50.0
2015-01-15 08:00:00+00:00,501.0,3255.0,6525.0,7065.0,562.0
2015-01-15 09:00:00+00:00,485.0,3233.0,6524.0,7066.0,1336.0
2015-01-15 10:00:00+00:00,487.0,2520.0,6312.0,7066.0,1984.0
2015-01-15 11:00:00+00:00,483.0,1811.0,6248.0,7085.0,2287.0
2015-01-15 12:00:00+00:00,484.0,1621.0,6270.0,7099.0,2274.0
2015-01-15 13:00:00+00:00,488.0,1335.0,6044.0,7100.0,2062.0
2015-01-15 14:00:00+00:00,496.0,1256.0,6075.0,7100.0,1593.0
2015-01-15 15:00:00+00:00,469.0,1482.0,6046.0,7100.0,939.0
2015-01-15 16:00:00+00:00,441.0,2018.0,6197.0,7099.0,287.0
2015-01-15 17:00:00+00:00,488.0,3590.0,6449.0,7100.0,67.0
2015-01-15 18:00:00+00:00,513.0,4371.0,6607.0,7100.0,62.0
2015-01-15 19:00:00+00:00,518.0,4037.0,6641.0,7101.0,61.0
2015-01-15 20:00:00+00:00,528.0,2885.0,6395.0,7102.0,59.0
2015-01-15 21:00:00+00:00,474.0,2063.0,5720.0,7100.0,59.0
2015-01-15 22:00:00+00:00,462.0,1609.0,5457.0,7101.0,59.0
2015-01-15 23:00:00+00:00,508.0,1126.0,4845.0,7101.0,59.0
2015-01-16 00:00:00+00:00,464.0,788.0,4589.0,7101.0,59.0
2015-01-16 01:00:00+00:00,480.0,644.0,4223.0,7101.0,59.0
2015-01-16 02:00:00+00:00,478.0,656.0,4248.0,7100.0,59.0
2015-01-16 03:00:00+00:00,478.0,518.0,4204.0,7101.0,59.0
2015-01-16 04:00:00+00:00,499.0,579.0,4138.0,7100.0,59.0
2015-01-16 05:00:00+00:00,497.0,962.0,4558.0,7102.0,59.0
2015-01-16 06:00:00+00:00,508.0,1312.0,5522.0,7100.0,59.0
2015-01-16 07:00:00+00:00,523.0,2277.0,6111.0,7100.0,40.0
2015-01-16 08:00:00+00:00,527.0,3213.0,6052.0,7105.0,352.0
2015-01-16 09:00:00+00:00,520.0,4058.0,5501.0,7104.0,1229.0
2015-01-16 10:00:00+00:00,478.0,3225.0,5460.0,7102.0,1855.0
2015-01-16 11:00:00+00:00,461.0,2340.0,5816.0,7101.0,2270.0
2015-01-16 12:00:00+00:00,469.0,1837.0,5715.0,7102.0,2466.0
2015-01-16 13:00:00+00:00,493.0,1060.0,5456.0,7102.0,2388.0
2015-01-16 14:00:00+00:00,498.0,1248.0,5508.0,7101.0,2126.0
2015-01-16 15:00:00+00:00,495.0,1256.0,5876.0,7101.0,1652.0
2015-01-16 16:00:00+00:00,501.0,1668.0,6159.0,7101.0,773.0
2015-01-16 17:00:00+00:00,500.0,3058.0,6225.0,7100.0,222.0
2015-01-16 18:00:00+00:00,498.0,4489.0,6505.0,7100.0,99.0
2015-01-16 19:00:00+00:00,499.0,4178.0,6641.0,7102.0,88.0
2015-01-16 20:00:00+00:00,499.0,3883.0,6654.0,7102.0,75.0
2015-01-16 21:00:00+00:00,481.0,2734.0,6406.0,7103.0,75.0
2015-01-16 22:00:00+00:00,457.0,1516.0,5992.0,7104.0,75.0
2015-01-16 23:00:00+00:00,461.0,914.0,5546.0,7104.0,75.0
2015-01-17 00:00:00+00:00,433.0,781.0,5447.0,7102.0,74.0
2015-01-17 01:00:00+00:00,417.0,743.0,5036.0,7103.0,57.0
2015-01-17 02:00:00+00:00,405.0,726.0,4855.0,7104.0,38.0
2015-01-17 03:00:00+00:00,408.0,624.0,4926.0,7105.0,38.0
2015-01-17 04:00:00+00:00,441.0,765.0,5115.0,7104.0,38.0
2015-01-17 05:00:00+00:00,472.0,720.0,4953.0,7103.0,37.0
2015-01-17 06:00:00+00:00,486.0,909.0,4943.0,7104.0,37.0
2015-01-17 07:00:00+00:00,497.0,1532.0,5320.0,7102.0,62.0
2015-01-17 08:00:00+00:00,487.0,3067.0,5684.0,7101.0,771.0
2015-01-17 09:00:00+00:00,503.0,3786.0,5818.0,7102.0,1914.0
2015-01-17 10:00:00+00:00,514.0,3700.0,5792.0,7103.0,2804.0
2015-01-17 11:00:00+00:00,536.0,3054.0,5775.0,7103.0,3408.0
2015-01-17 12:00:00+00:00,524.0,2315.0,5722.0,7103.0,3584.0
2015-01-17 13:00:00+00:00,513.0,1578.0,5548.0,7102.0,3496.0
2015-01-17 14:00:00+00:00,523.0,1101.0,5400.0,7101.0,3203.0
2015-01-17 15:00:00+00:00,522.0,1051.0,5485.0,7101.0,2515.0
2015-01-17 16:00:00+00:00,517.0,1794.0,5661.0,7099.0,1121.0
2015-01-17 17:00:00+00:00,516.0,4379.0,5847.0,7099.0,233.0
2015-01-17 18:00:00+00:00,529.0,5560.0,5854.0,7101.0,89.0
2015-01-17 19:00:00+00:00,532.0,5485.0,5861.0,7102.0,79.0
2015-01-17 20:00:00+00:00,525.0,5214.0,5879.0,7104.0,71.0
2015-01-17 21:00:00+00:00,523.0,4354.0,5789.0,7104.0,70.0
2015-01-17 22:00:00+00:00,508.0,2477.0,5697.0,7106.0,70.0
2015-01-17 23:00:00+00:00,504.0,997.0,5468.0,7107.0,70.0
2015-01-18 00:00:00+00:00,477.0,866.0,5262.0,7105.0,61.0
2015-01-18 01:00:00+00:00,466.0,674.0,4798.0,7106.0,54.0
2015-01-18 02:00:00+00:00,458.0,598.0,4031.0,7106.0,54.0
2015-01-18 03:00:00+00:00,462.0,666.0,3971.0,7105.0,54.0
2015-01-18 04:00:00+00:00,465.0,646.0,3965.0,7108.0,54.0
2015-01-18 05:00:00+00:00,464.0,616.0,3642.0,7108.0,54.0
2015-01-18 06:00:00+00:00,478.0,715.0,3389.0,7108.0,55.0
2015-01-18 07:00:00+00:00,488.0,836.0,3678.0,7104.0,74.0
2015-01-18 08:00:00+00:00,502.0,1027.0,4365.0,7104.0,360.0
2015-01-18 09:00:00+00:00,519.0,1435.0,5213.0,7104.0,717.0
2015-01-18 10:00:00+00:00,504.0,2440.0,5531.0,7103.0,817.0
2015-01-18 11:00:00+00:00,513.0,3218.0,5739.0,7103.0,827.0
2015-01-18 12:00:00+00:00,521.0,4070.0,5777.0,7103.0,824.0
2015-01-18 13:00:00+00:00,524.0,4740.0,5781.0,7103.0,669.0
2015-01-18 14:00:00+00:00,516.0,3034.0,5687.0,7104.0,481.0
2015-01-18 15:00:00+00:00,513.0,2100.0,5460.0,7104.0,262.0
2015-01-18 16:00:00+00:00,506.0,1591.0,5419.0,7104.0,103.0
2015-01-18 17:00:00+00:00,514.0,2649.0,5746.0,7105.0,69.0
2015-01-18 18:00:00+00:00,515.0,4250.0,5792.0,7105.0,69.0
2015-01-18 19:00:00+00:00,514.0,4882.0,5797.0,7106.0,67.0
2015-01-18 20:00:00+00:00,518.0,4986.0,5792.0,7105.0,65.0
2015-01-18 21:00:00+00:00,520.0,4552.0,5827.0,7104.0,65.0
2015-01-18 22:00:00+00:00,507.0,3077.0,5779.0,7103.0,65.0
2015-01-18 23:00:00+00:00,498.0,1288.0,5427.0,7105.0,65.0
2015-01-19 00:00:00+00:00,502.0,906.0,5133.0,7104.0,65.0
2015-01-19 01:00:00+00:00,471.0,636.0,4917.0,7105.0,65.0
2015-01-19 02:00:00+00:00,467.0,491.0,4322.0,7104.0,65.0
2015-01-19 03:00:00+00:00,473.0,417.0,3832.0,7104.0,65.0
2015-01-19 04:00:00+00:00,472.0,518.0,3954.0,7102.0,66.0
2015-01-19 05:00:00+00:00,503.0,914.0,5054.0,7100.0,74.0
2015-01-19 06:00:00+00:00,509.0,1569.0,6247.0,7099.0,66.0
2015-01-19 07:00:00+00:00,523.0,1980.0,7274.0,7103.0,68.0
2015-01-19 08:00:00+00:00,526.0,2748.0,7579.0,7102.0,317.0
2015-01-19 09:00:00+00:00,531.0,3670.0,7820.0,7103.0,962.0
2015-01-19 10:00:00+00:00,524.0,3138.0,8036.0,7102.0,1714.0
2015-01-19 11:00:00+00:00,527.0,2445.0,8169.0,7102.0,2127.0
2015-01-19 12:00:00+00:00,525.0,2253.0,8249.0,7053.0,2268.0
2015-01-19 13:00:00+00:00,528.0,2034.0,8214.0,6946.0,2356.0
2015-01-19 14:00:00+00:00,531.0,2302.0,8258.0,6837.0,2288.0
2015-01-19 15:00:00+00:00,516.0,2366.0,8207.0,6729.0,2003.0
2015-01-19 16:00:00+00:00,520.0,3291.0,8189.0,6623.0,1307.0
2015-01-19 17:00:00+00:00,528.0,4943.0,8155.0,6531.0,414.0
2015-01-19 18:00:00+00:00,527.0,5387.0,8165.333333333333,6429.0,289.3333333333333
2015-01-19 19:00:00+00:00,526.0,5831.0,8175.666666666667,6327.0,164.66666666666666
2015-01-19 20:00:00+00:00,525.0,6275.0,8186.0,6225.0,40.0
2015-01-19 21:00:00+00:00,522.0,5137.0,8174.0,6198.0,38.0
2015-01-19 22:00:00+00:00,515.0,3109.0,8140.0,6135.0,38.0
2015-01-19 23:00:00+00:00,510.0,1896.0,7921.0,6100.0,38.0
2015-01-20 00:00:00+00:00,508.0,773.0,7462.0,6097.0,38.0
2015-01-20 01:00:00+00:00,510.0,559.0,6832.0,6096.0,38.0
2015-01-20 02:00:00+00:00,507.0,665.0,6538.0,6097.0,38.0
2015-01-20 03:00:00+00:00,513.0,565.0,6443.0,6096.0,38.0
2015-01-20 04:00:00+00:00,518.0,724.0,6952.0,6097.0,40.0
2015-01-20 05:00:00+00:00,523.0,1135.0,7531.0,6096.0,46.0
2015-01-20 06:00:00+00:00,536.0,3163.0,8089.0,6093.0,41.0
2015-01-20 07:00:00+00:00,543.0,4719.0,8196.0,6094.0,60.0
2015-01-20 08:00:00+00:00,537.0,6141.0,8072.0,6094.0,435.0
2015-01-20 09:00:00+00:00,529.0,6763.0,8165.0,6094.0,1034.0
2015-01-20 10:00:00+00:00,525.0,6024.0,8190.0,6095.0,1552.0
2015-01-20 11:00:00+00:00,520.0,5167.0,8187.0,6094.0,1806.0
2015-01-20 12:00:00+00:00,524.0,4702.0,8075.0,6095.0,1740.0
2015-01-20 13:00:00+00:00,525.0,4516.0,8031.0,6095.0,1466.0
2015-01-20 14:00:00+00:00,526.0,3917.0,8014.0,6094.0,1204.0
2015-01-20 15:00:00+00:00,534.0,3768.0,7992.0,6094.0,836.0
2015-01-20 16:00:00+00:00,535.0,4617.0,8032.0,6094.0,295.0
2015-01-20 17:00:00+00:00,532.0,5935.0,8010.0,6094.0,92.0
2015-01-20 18:00:00+00:00,536.0,7064.0,8050.0,6097.0,87.0
2015-01-20 19:00:00+00:00,540.0,6986.0,8054.0,6097.0,86.0
2015-01-20 20:00:00+00:00,541.0,6729.0,8049.0,6097.0,82.0
2015-01-20 21:00:00+00:00,533.0,5436.0,8014.0,6097.0,81.0
2015-01-20 22:00:00+00:00,529.0,3180.0,7948.0,6096.0,81.0
2015-01-20 23:00:00+00:00,529.0,1691.0,7718.0,6098.0,81.0
2015-01-21 00:00:00+00:00,532.0,842.0,7000.0,6098.0,81.0
2015-01-21 01:00:00+00:00,533.0,648.0,6182.0,6099.0,81.0
2015-01-21 02:00:00+00:00,532.0,608.0,6085.0,6099.0,81.0
2015-01-21 03:00:00+00:00,528.0,531.0,5819.0,6098.0,81.0
2015-01-21 04:00:00+00:00,531.0,593.0,5811.0,6097.0,81.0
2015-01-21 05:00:00+00:00,532.0,916.0,6476.0,6095.0,81.0
2015-01-21 06:00:00+00:00,542.0,1774.0,7313.0,6095.0,82.0
2015-01-21 07:00:00+00:00,552.0,3329.0,7745.0,6096.0,100.0
2015-01-21 08:00:00+00:00,544.0,4541.0,7835.0,6096.0,616.0
2015-01-21 09:00:00+00:00,549.0,4576.0,7875.0,6097.0,1488.0
2015-01-21 10:00:00+00:00,543.0,4193.0,7900.0,6096.0,1969.0
2015-01-21 11:00:00+00:00,534.0,3248.0,7901.0,6097.0,2183.0
2015-01-21 12:00:00+00:00,535.0,3088.0,7897.0,6097.0,2170.0
2015-01-21 13:00:00+00:00,543.0,2972.0,7858.0,6129.0,2057.0
2015-01-21 14:00:00+00:00,531.0,2797.0,7862.0,6199.0,1513.0
2015-01-21 15:00:00+00:00,529.0,2409.0,7859.0,6208.0,931.0
2015-01-21 16:00:00+00:00,531.0,2840.0,7923.0,6212.0,367.0
2015-01-21 17:00:00+00:00,537.0,3929.0,7968.0,6275.0,106.0
2015-01-21 18:00:00+00:00,531.0,4097.0,7969.0,6366.0,102.0
2015-01-21 19:00:00+00:00,529.0,4107.0,7946.0,6436.0,94.0
2015-01-21 20:00:00+00:00,540.0,4851.0,7846.0,6498.0,78.0
2015-01-21 21:00:00+00:00,538.0,3985.0,7817.0,6513.0,70.0
2015-01-21 22:00:00+00:00,532.0,2377.0,7653.0,6518.0,70.0
2015-01-21 23:00:00+00:00,527.0,1077.0,7093.0,6553.0,70.0
2015-01-22 00:00:00+00:00,515.0,610.0,6080.0,6630.0,70.0
2015-01-22 01:00:00+00:00,516.0,515.0,5410.0,6721.0,70.0
2015-01-22 02:00:00+00:00,500.0,557.0,5281.0,6807.0,70.0
2015-01-22 03:00:00+00:00,496.0,530.0,5038.0,6851.0,70.0
2015-01-22 04:00:00+00:00,502.0,594.0,4966.0,6882.0,70.0
2015-01-22 05:00:00+00:00,534.0,809.0,5886.0,6912.0,69.0
2015-01-22 06:00:00+00:00,537.0,1225.0,7129.0,6943.0,70.0
2015-01-22 07:00:00+00:00,545.0,2184.0,7881.0,6972.0,87.0
2015-01-22 08:00:00+00:00,538.0,2978.0,7944.0,7000.0,621.0
2015-01-22 09:00:00+00:00,542.0,3069.0,7825.0,7029.0,1627.0
2015-01-22 10:00:00+00:00,539.0,2721.0,7761.0,7060.0,2432.0
2015-01-22 11:00:00+00:00,542.0,2173.0,7738.0,7088.0,2851.0
2015-01-22 12:00:00+00:00,551.0,1853.0,7802.0,7094.0,2532.0
2015-01-22 13:00:00+00:00,549.0,1709.0,7794.0,7095.0,2255.0
2015-01-22 14:00:00+00:00,542.0,1592.0,7892.0,7098.0,2154.0
2015-01-22 15:00:00+00:00,547.0,1481.0,7774.0,7099.0,1853.0
2015-01-22 16:00:00+00:00,549.0,2274.0,7522.0,7098.0,1186.0
2015-01-22 17:00:00+00:00,541.0,3869.0,7583.0,7093.0,424.0
2015-01-22 18:00:00+00:00,547.0,4407.0,7982.0,7094.0,135.0
2015-01-22 19:00:00+00:00,553.0,4143.0,7972.0,7095.0,77.0
2015-01-22 20:00:00+00:00,551.0,4354.0,7966.0,7098.0,70.0
2015-01-22 21:00:00+00:00,545.0,3093.0,7844.0,7095.0,70.0
2015-01-22 22:00:00+00:00,543.0,1597.0,7638.0,7095.0,70.0
2015-01-22 23:00:00+00:00,540.0,986.0,7124.0,7095.0,70.0
2015-01-23 00:00:00+00:00,544.0,827.0,6231.0,7095.0,70.0
2015-01-23 01:00:00+00:00,546.0,692.0,6118.0,7096.0,70.0
2015-01-23 02:00:00+00:00,547.0,674.0,5745.0,7096.0,70.0
2015-01-23 03:00:00+00:00,541.0,675.0,5711.0,7096.0,70.0
2015-01-23 04:00:00+00:00,540.0,690.0,5870.0,7097.0,69.0
2015-01-23 05:00:00+00:00,542.0,1022.0,6684.0,7097.0,69.0
2015-01-23 06:00:00+00:00,544.0,1606.0,7390.0,7099.0,69.0
2015-01-23 07:00:00+00:00,553.0,2595.0,7948.0,7101.0,111.0
2015-01-23 08:00:00+00:00,561.0,3608.0,7953.0,7103.0,967.0
2015-01-23 09:00:00+00:00,557.0,3704.0,7800.0,7104.0,2243.0
2015-01-23 10:00:00+00:00,554.0,3018.0,7679.0,7104.0,3335.0
2015-01-23 11:00:00+00:00,555.0,2369.0,7632.0,7102.0,3967.0
2015-01-23 12:00:00+00:00,558.0,2183.0,7568.0,7103.0,4026.0
2015-01-23 13:00:00+00:00,548.0,1547.0,7332.0,7104.0,3928.0
2015-01-23 14:00:00+00:00,542.0,1271.0,7387.0,7104.0,3642.0
2015-01-23 15:00:00+00:00,545.0,1240.0,6876.0,7100.0,3104.0
2015-01-23 16:00:00+00:00,553.0,2061.0,7188.0,7097.0,1809.0
2015-01-23 17:00:00+00:00,551.0,3276.0,7593.0,7099.0,580.0
2015-01-23 18:00:00+00:00,548.0,4122.0,7975.0,7099.0,208.0
2015-01-23 19:00:00+00:00,550.0,3919.0,7970.0,7098.0,148.0
2015-01-23 20:00:00+00:00,559.0,3688.0,7984.0,7099.0,138.0
2015-01-23 21:00:00+00:00,547.0,2830.0,7987.0,7099.0,137.0
2015-01-23 22:00:00+00:00,539.0,1709.0,7756.0,7100.0,137.0
2015-01-23 23:00:00+00:00,528.0,1647.0,7383.0,7099.0,137.0
2015-01-24 00:00:00+00:00,506.0,972.0,6754.0,7098.0,137.0
2015-01-24 01:00:00+00:00,525.0,858.0,5921.0,7100.0,128.0
2015-01-24 02:00:00+00:00,528.0,884.0,5404.0,7099.0,118.0
2015-01-24 03:00:00+00:00,534.0,650.0,5188.0,7099.0,100.0
2015-01-24 04:00:00+00:00,534.0,666.0,4843.0,7099.0,100.0
2015-01-24 05:00:00+00:00,532.0,669.0,4661.0,7097.0,100.0
2015-01-24 06:00:00+00:00,529.0,933.0,4940.0,7096.0,101.0
2015-01-24 07:00:00+00:00,535.0,1045.0,5317.0,7094.0,148.0
2015-01-24 08:00:00+00:00,534.0,1702.0,5832.0,7091.0,1002.0
2015-01-24 09:00:00+00:00,521.0,2825.0,6366.0,7091.0,2228.0
2015-01-24 10:00:00+00:00,512.0,2481.0,6277.0,7089.0,3533.0
2015-01-24 11:00:00+00:00,516.0,1868.0,6070.0,7091.0,4190.0
2015-01-24 12:00:00+00:00,510.0,1693.0,6068.0,7094.0,4277.0
2015-01-24 13:00:00+00:00,503.0,1506.0,6037.0,7095.0,4176.0
2015-01-24 14:00:00+00:00,503.0,1297.0,5895.0,7096.0,4113.0
2015-01-24 15:00:00+00:00,498.0,1128.0,5622.0,7097.0,3604.0
2015-01-24 16:00:00+00:00,491.0,1579.0,5819.0,7096.0,2259.0
2015-01-24 17:00:00+00:00,497.0,3130.0,6121.0,7097.0,792.0
2015-01-24 18:00:00+00:00,503.0,5076.0,6314.0,7097.0,268.0
2015-01-24 19:00:00+00:00,506.0,5018.0,6312.0,7099.0,175.0
2015-01-24 20:00:00+00:00,502.0,4554.0,6107.0,7098.0,110.0
2015-01-24 21:00:00+00:00,483.0,3238.0,5729.0,7099.0,110.0
2015-01-24 22:00:00+00:00,475.0,2739.0,5144.0,7097.0,109.0
2015-01-24 23:00:00+00:00,468.0,1417.0,4661.0,7096.0,109.0
2015-01-25 00:00:00+00:00,437.0,951.0,4180.0,7097.0,109.0
2015-01-25 01:00:00+00:00,419.0,789.0,4092.0,7097.0,109.0
2015-01-25 02:00:00+00:00,411.0,542.0,3992.0,7098.0,109.0
2015-01-25 03:00:00+00:00,407.0,537.0,3573.0,7098.0,109.0
2015-01-25 04:00:00+00:00,407.0,607.0,3205.0,7098.0,109.0
2015-01-25 05:00:00+00:00,410.0,630.0,3276.0,7097.0,110.0
2015-01-25 06:00:00+00:00,414.0,598.0,3032.0,7098.0,117.0
2015-01-25 07:00:00+00:00,418.0,719.0,2999.0,7098.0,167.0
2015-01-25 08:00:00+00:00,457.0,1160.0,3192.0,7096.0,1072.0
2015-01-25 09:00:00+00:00,464.0,1094.0,3556.0,7097.0,2418.0
2015-01-25 10:00:00+00:00,468.0,1063.0,3860.0,7096.0,3832.0
2015-01-25 11:00:00+00:00,469.0,1083.0,3817.0,7096.0,4392.0
2015-01-25 12:00:00+00:00,460.0,965.0,3683.0,7099.0,4437.0
2015-01-25 13:00:00+00:00,452.0,885.0,3586.0,7099.0,4394.0
2015-01-25 14:00:00+00:00,447.0,975.0,3205.0,7097.0,4223.0
2015-01-25 15:00:00+00:00,453.0,960.0,3660.0,7094.0,3731.0
2015-01-25 16:00:00+00:00,468.0,1274.0,4021.0,7092.0,2334.0
2015-01-25 17:00:00+00:00,457.0,2020.0,4237.0,7095.0,828.0
2015-01-25 18:00:00+00:00,459.0,3477.0,4764.0,7097.0,342.0
2015-01-25 19:00:00+00:00,451.0,4398.0,4806.0,7099.0,244.0
2015-01-25 20:00:00+00:00,463.0,4767.0,4837.0,7097.0,169.0
2015-01-25 21:00:00+00:00,460.0,4887.0,4871.0,7098.0,137.0
2015-01-25 22:00:00+00:00,453.0,2873.0,4754.0,7097.0,136.0
2015-01-25 23:00:00+00:00,451.0,1365.0,4677.0,7098.0,136.0
2015-01-26 00:00:00+00:00,454.0,754.0,4059.0,7100.0,136.0
2015-01-26 01:00:00+00:00,454.0,619.0,3909.0,7099.0,136.0
2015-01-26 02:00:00+00:00,449.0,573.0,3810.0,7098.0,136.0
2015-01-26 03:00:00+00:00,445.0,483.0,3860.0,7098.0,135.0
2015-01-26 04:00:00+00:00,440.0,540.0,4321.0,7097.0,136.0
2015-01-26 05:00:00+00:00,450.0,852.0,5641.0,7096.0,137.0
2015-01-26 06:00:00+00:00,453.0,2039.0,6292.0,7097.0,127.0
2015-01-26 07:00:00+00:00,463.0,3472.0,6907.0,7099.0,165.0
2015-01-26 08:00:00+00:00,467.0,4399.0,7125.0,7100.0,1090.0
2015-01-26 09:00:00+00:00,466.0,4443.0,7170.0,7104.0,2572.0
2015-01-26 10:00:00+00:00,470.0,4417.0,7121.0,7105.0,3983.0
2015-01-26 11:00:00+00:00,464.0,3908.0,7238.0,7105.0,4392.0
2015-01-26 12:00:00+00:00,467.0,3969.0,7423.0,7103.0,4280.0
2015-01-26 13:00:00+00:00,465.0,2667.0,7478.0,7102.0,4132.0
2015-01-26 14:00:00+00:00,467.0,2522.0,7549.0,7101.0,3841.0
2015-01-26 15:00:00+00:00,466.0,2801.0,7563.0,7101.0,3250.0
2015-01-26 16:00:00+00:00,469.0,3921.0,7634.0,7102.0,2066.0
2015-01-26 17:00:00+00:00,468.0,4980.0,7515.0,7102.0,752.0
2015-01-26 18:00:00+00:00,466.0,6056.0,7641.0,7103.0,295.0
2015-01-26 19:00:00+00:00,467.0,6523.0,7544.0,7105.0,218.0
2015-01-26 20:00:00+00:00,471.0,5713.0,7532.0,7106.0,154.0
2015-01-26 21:00:00+00:00,464.0,5105.0,7558.0,7105.0,142.0
2015-01-26 22:00:00+00:00,457.0,2762.0,7414.0,7105.0,123.0
2015-01-26 23:00:00+00:00,451.0,1095.0,7065.0,7105.0,117.0
2015-01-27 00:00:00+00:00,455.0,680.0,6386.0,7104.0,116.0
2015-01-27 01:00:00+00:00,451.0,573.0,5796.0,7106.0,111.0
2015-01-27 02:00:00+00:00,453.0,471.0,5494.0,7101.0,95.0
2015-01-27 03:00:00+00:00,449.0,496.0,5362.0,7098.0,95.0
2015-01-27 04:00:00+00:00,448.0,601.0,5569.0,7098.0,95.0
2015-01-27 05:00:00+00:00,450.0,811.0,5947.0,7104.0,95.0
2015-01-27 06:00:00+00:00,452.0,2236.0,6754.0,7104.0,99.0
2015-01-27 07:00:00+00:00,457.0,3923.0,7502.0,7105.0,151.0
2015-01-27 08:00:00+00:00,460.0,4486.0,7434.0,7107.0,868.0
2015-01-27 09:00:00+00:00,464.0,4712.0,7266.0,7105.0,1996.0
2015-01-27 10:00:00+00:00,465.0,3900.0,7477.0,7106.0,3044.0
2015-01-27 11:00:00+00:00,465.0,3184.0,7519.0,7106.0,3603.0
2015-01-27 12:00:00+00:00,468.0,2673.0,7636.0,7104.0,3698.0
2015-01-27 13:00:00+00:00,469.0,1448.0,7554.0,7104.0,3694.0
2015-01-27 14:00:00+00:00,469.0,1414.0,7462.0,7103.0,3527.0
2015-01-27 15:00:00+00:00,475.0,1611.0,7146.0,7103.0,3017.0
2015-01-27 16:00:00+00:00,477.0,2155.0,7650.0,7102.0,1922.0
2015-01-27 17:00:00+00:00,474.0,3073.0,7874.0,7099.0,665.0
2015-01-27 18:00:00+00:00,470.0,3884.0,7926.5,7101.0,403.5
2015-01-27 19:00:00+00:00,466.0,4695.0,7979.0,7103.0,142.0
2015-01-27 20:00:00+00:00,468.0,4106.0,7942.0,7103.0,130.0
2015-01-27 21:00:00+00:00,452.0,2553.0,7768.0,7104.0,131.0
2015-01-27 22:00:00+00:00,451.0,1271.0,7434.0,7101.0,131.0
2015-01-27 23:00:00+00:00,447.0,1125.0,6878.0,7101.0,131.0
2015-01-28 00:00:00+00:00,448.0,933.0,6028.0,7103.0,113.0
2015-01-28 01:00:00+00:00,449.0,618.0,5432.0,7102.0,93.0
2015-01-28 02:00:00+00:00,447.0,531.0,5096.0,7097.0,93.0
2015-01-28 03:00:00+00:00,448.0,794.0,5343.0,7097.0,93.0
2015-01-28 04:00:00+00:00,446.0,715.0,5802.0,7099.0,93.0
2015-01-28 05:00:00+00:00,457.0,1114.0,6702.0,7100.0,83.0
2015-01-28 06:00:00+00:00,460.0,2793.0,7325.0,7103.0,84.0
2015-01-28 07:00:00+00:00,465.0,4251.0,7708.0,7102.0,134.0
2015-01-28 08:00:00+00:00,467.0,4721.0,7620.0,7101.0,973.0
2015-01-28 09:00:00+00:00,467.0,4474.0,7425.0,7100.0,2198.0
2015-01-28 10:00:00+00:00,474.0,4041.0,7149.0,7099.0,3396.0
2015-01-28 11:00:00+00:00,487.0,3452.0,7192.0,7097.0,3934.0
2015-01-28 12:00:00+00:00,492.5,2613.5,7153.5,7097.0,4006.5
2015-01-28 13:00:00+00:00,498.0,1775.0,7115.0,7097.0,4079.0
2015-01-28 14:00:00+00:00,475.0,1473.0,6850.0,7094.0,3940.0
2015-01-28 15:00:00+00:00,467.0,1482.0,6836.0,7095.0,3397.0
2015-01-28 16:00:00+00:00,496.0,2285.0,6926.0,7095.0,2102.0
2015-01-28 17:00:00+00:00,495.0,3613.0,7224.0,7093.0,738.0
2015-01-28 18:00:00+00:00,499.0,4633.0,7402.0,7094.0,313.0
2015-01-28 19:00:00+00:00,498.0,4674.0,7454.0,7094.0,197.0
2015-01-28 20:00:00+00:00,501.0,4398.0,7645.0,7095.0,131.0
2015-01-28 21:00:00+00:00,496.0,3420.0,7627.0,7097.0,113.0
2015-01-28 22:00:00+00:00,492.0,2207.0,7176.0,7097.0,112.0
2015-01-28 23:00:00+00:00,490.0,1898.0,6444.0,7099.0,103.0
2015-01-29 00:00:00+00:00,488.0,1281.0,5777.0,7097.0,91.0
2015-01-29 01:00:00+00:00,490.0,867.0,4800.0,7097.0,91.0
2015-01-29 02:00:00+00:00,489.0,924.0,4421.0,7096.0,83.0
2015-01-29 03:00:00+00:00,490.0,702.0,3999.0,7097.0,75.0
2015-01-29 04:00:00+00:00,492.0,718.0,3746.0,7098.0,75.0
2015-01-29 05:00:00+00:00,487.0,1114.0,4064.0,7098.0,75.0
2015-01-29 06:00:00+00:00,492.0,2521.0,4771.0,7096.0,75.0
2015-01-29 07:00:00+00:00,496.0,4107.0,5440.0,7096.0,114.0
2015-01-29 08:00:00+00:00,498.0,4340.0,5196.0,7097.0,709.0
2015-01-29 09:00:00+00:00,499.0,3982.0,4725.0,7097.0,1622.0
2015-01-29 10:00:00+00:00,501.0,3537.0,4460.0,7096.0,2214.0
2015-01-29 11:00:00+00:00,489.0,2734.0,4459.0,7096.0,2537.0
2015-01-29 12:00:00+00:00,486.0,1703.0,4678.0,7093.0,2463.0
2015-01-29 13:00:00+00:00,490.0,1188.0,4265.0,7096.0,2163.0
2015-01-29 14:00:00+00:00,488.0,1455.0,4362.0,7095.0,1615.0
2015-01-29 15:00:00+00:00,490.0,1401.0,4332.0,7093.0,949.0
2015-01-29 16:00:00+00:00,488.0,1329.0,4548.0,7093.0,372.0
2015-01-29 17:00:00+00:00,490.0,2382.0,4802.0,7094.0,108.0
